"PASSENGERS","DISTANCE","UNIQUE_CARRIER","UNIQUE_CARRIER_NAME","ORIGIN_AIRPORT_ID","ORIGIN","ORIGIN_CITY_NAME","DEST_AIRPORT_ID","DEST","DEST_CITY_NAME","YEAR","MONTH",
0.00,7260.00,"UA","United Air Lines Inc.",12892,"LAX","Los Angeles, CA",12143,"HKG","Hong Kong, Hong Kong",2021,1,
0.00,6485.00,"UA","United Air Lines Inc.",12892,"LAX","Los Angeles, CA",14309,"PVG","Shanghai, China",2021,1,
0.00,7919.00,"UA","United Air Lines Inc.",12892,"LAX","Los Angeles, CA",13243,"MEL","Melbourne, Australia",2021,1,
0.00,6799.00,"UA","United Air Lines Inc.",12892,"LAX","Los Angeles, CA",15306,"TPE","Taipei, Taiwan",2021,1,
0.00,7487.00,"UA","United Air Lines Inc.",12892,"LAX","Los Angeles, CA",15092,"SYD","Sydney, Australia",2021,1,
0.00,5451.00,"UA","United Air Lines Inc.",12892,"LAX","Los Angeles, CA",13744,"NRT","Tokyo, Japan",2021,1,
0.00,6871.00,"UA","United Air Lines Inc.",11172,"CTU","Chengdu, China",14771,"SFO","San Francisco, CA",2021,1,
0.00,6871.00,"UA","United Air Lines Inc.",14771,"SFO","San Francisco, CA",11172,"CTU","Chengdu, China",2021,1,
0.00,5659.00,"UA","United Air Lines Inc.",14771,"SFO","San Francisco, CA",12277,"ICN","Seoul, South Korea",2021,1,
0.00,6469.00,"UA","United Air Lines Inc.",14771,"SFO","San Francisco, CA",15306,"TPE","Taipei, Taiwan",2021,1,
0.00,8440.00,"UA","United Air Lines Inc.",14771,"SFO","San Francisco, CA",14824,"SIN","Singapore, Singapore",2021,1,
0.00,5124.00,"UA","United Air Lines Inc.",14771,"SFO","San Francisco, CA",13744,"NRT","Tokyo, Japan",2021,1,
0.00,7919.00,"UA","United Air Lines Inc.",13243,"MEL","Melbourne, Australia",12892,"LAX","Los Angeles, CA",2021,1,
0.00,7793.00,"UA","United Air Lines Inc.",12143,"HKG","Hong Kong, Hong Kong",13930,"ORD","Chicago, IL",2021,1,
0.00,2117.00,"UA","United Air Lines Inc.",12143,"HKG","Hong Kong, Hong Kong",12016,"GUM","Guam, TT",2021,1,
0.00,7260.00,"UA","United Air Lines Inc.",12143,"HKG","Hong Kong, Hong Kong",12892,"LAX","Los Angeles, CA",2021,1,
0.00,6552.00,"UA","United Air Lines Inc.",12277,"ICN","Seoul, South Korea",13930,"ORD","Chicago, IL",2021,1,
0.00,6958.00,"UA","United Air Lines Inc.",12277,"ICN","Seoul, South Korea",12264,"IAD","Washington, DC",2021,1,
0.00,5659.00,"UA","United Air Lines Inc.",12277,"ICN","Seoul, South Korea",14771,"SFO","San Francisco, CA",2021,1,
0.00,7058.00,"UA","United Air Lines Inc.",14309,"PVG","Shanghai, China",13930,"ORD","Chicago, IL",2021,1,
0.00,1901.00,"UA","United Air Lines Inc.",14309,"PVG","Shanghai, China",12016,"GUM","Guam, TT",2021,1,
0.00,6485.00,"UA","United Air Lines Inc.",14309,"PVG","Shanghai, China",12892,"LAX","Los Angeles, CA",2021,1,
0.00,2914.00,"UA","United Air Lines Inc.",14824,"SIN","Singapore, Singapore",12016,"GUM","Guam, TT",2021,1,
0.00,8440.00,"UA","United Air Lines Inc.",14824,"SIN","Singapore, Singapore",14771,"SFO","San Francisco, CA",2021,1,
0.00,7487.00,"UA","United Air Lines Inc.",15092,"SYD","Sydney, Australia",12892,"LAX","Los Angeles, CA",2021,1,
0.00,7416.00,"UA","United Air Lines Inc.",15092,"SYD","Sydney, Australia",14771,"SFO","San Francisco, CA",2021,1,
0.00,7457.00,"UA","United Air Lines Inc.",15306,"TPE","Taipei, Taiwan",13930,"ORD","Chicago, IL",2021,1,
0.00,6799.00,"UA","United Air Lines Inc.",15306,"TPE","Taipei, Taiwan",12892,"LAX","Los Angeles, CA",2021,1,
0.00,6469.00,"UA","United Air Lines Inc.",15306,"TPE","Taipei, Taiwan",14771,"SFO","San Francisco, CA",2021,1,
0.00,1597.00,"UA","United Air Lines Inc.",13408,"MNL","Manila, Philippines",12016,"GUM","Guam, TT",2021,1,
0.00,6274.00,"UA","United Air Lines Inc.",13744,"NRT","Tokyo, Japan",13930,"ORD","Chicago, IL",2021,1,
0.00,6731.00,"UA","United Air Lines Inc.",13744,"NRT","Tokyo, Japan",11618,"EWR","Newark, NJ",2021,1,
0.00,3819.00,"UA","United Air Lines Inc.",13744,"NRT","Tokyo, Japan",12173,"HNL","Honolulu, HI",2021,1,
0.00,5451.00,"UA","United Air Lines Inc.",13744,"NRT","Tokyo, Japan",12892,"LAX","Los Angeles, CA",2021,1,
0.00,5124.00,"UA","United Air Lines Inc.",13744,"NRT","Tokyo, Japan",14771,"SFO","San Francisco, CA",2021,1,
0.00,6504.00,"UA","United Air Lines Inc.",10244,"AKL","Auckland, New Zealand",12892,"LAX","Los Angeles, CA",2021,1,
0.00,4452.00,"ABX","ABX Air Inc",11193,"CVG","Cincinnati, OH",12938,"LEJ","Leipzig, Germany",2021,1,
0.00,3893.00,"ABX","ABX Air Inc",11193,"CVG","Cincinnati, OH",11548,"EMA","Derby, United Kingdom",2021,1,
0.00,1506.00,"ABX","ABX Air Inc",13303,"MIA","Miami, FL",10711,"BOG","Bogota, Colombia",2021,1,
0.00,4424.00,"ABX","ABX Air Inc",13303,"MIA","Miami, FL",13156,"MAD","Madrid, Spain",2021,1,
0.00,3878.00,"ABX","ABX Air Inc",13930,"ORD","Chicago, IL",11548,"EMA","Derby, United Kingdom",2021,1,
0.00,1175.00,"ABX","ABX Air Inc",13667,"NGU","Norfolk, VA",13618,"NBW","Guantanamo, Cuba",2021,1,
0.00,3532.00,"ABX","ABX Air Inc",15842,"WRI","Fort Dix, NJ",13299,"MHZ","Mildenhall, United Kingdom",2021,1,
0.00,1506.00,"ABX","ABX Air Inc",10711,"BOG","Bogota, Colombia",13303,"MIA","Miami, FL",2021,1,
0.00,1175.00,"ABX","ABX Air Inc",13618,"NBW","Guantanamo, Cuba",13667,"NGU","Norfolk, VA",2021,1,
0.00,3961.00,"ABX","ABX Air Inc",12938,"LEJ","Leipzig, Germany",12478,"JFK","New York, NY",2021,1,
0.00,3953.00,"ABX","ABX Air Inc",12972,"LHR","London, United Kingdom",13930,"ORD","Chicago, IL",2021,1,
0.00,2514.00,"ABX","ABX Air Inc",15174,"TER","Lajes, Portugal",15842,"WRI","Fort Dix, NJ",2021,1,
0.00,3893.00,"ABX","ABX Air Inc",11548,"EMA","Derby, United Kingdom",11193,"CVG","Cincinnati, OH",2021,1,
0.00,3389.00,"ABX","ABX Air Inc",11548,"EMA","Derby, United Kingdom",12478,"JFK","New York, NY",2021,1,
0.00,3961.00,"ABX","ABX Air Inc",12478,"JFK","New York, NY",12938,"LEJ","Leipzig, Germany",2021,1,
0.00,1602.00,"ABX","ABX Air Inc",11193,"CVG","Cincinnati, OH",13252,"MEX","Mexico City, Mexico",2021,1,
0.00,1691.00,"ABX","ABX Air Inc",11193,"CVG","Cincinnati, OH",11874,"GDL","Guadalajara, Mexico",2021,1,
0.00,1602.00,"ABX","ABX Air Inc",13252,"MEX","Mexico City, Mexico",11193,"CVG","Cincinnati, OH",2021,1,
0.00,1691.00,"ABX","ABX Air Inc",11874,"GDL","Guadalajara, Mexico",11193,"CVG","Cincinnati, OH",2021,1,
0.00,4425.00,"AA","American Airlines Inc.",13303,"MIA","Miami, FL",12972,"LHR","London, United Kingdom",2021,1,
0.00,4343.00,"AA","American Airlines Inc.",13930,"ORD","Chicago, IL",11760,"FRA","Frankfurt, Germany",2021,1,
0.00,4089.00,"AA","American Airlines Inc.",13560,"MXP","Milan, Italy",14100,"PHL","Philadelphia, PA",2021,1,
0.00,5614.00,"AA","American Airlines Inc.",11651,"FCO","Rome, Italy",11298,"DFW","Dallas/Fort Worth, TX",2021,1,
0.00,4343.00,"AA","American Airlines Inc.",11760,"FRA","Frankfurt, Germany",13930,"ORD","Chicago, IL",2021,1,
0.00,3948.00,"AA","American Airlines Inc.",11760,"FRA","Frankfurt, Germany",14100,"PHL","Philadelphia, PA",2021,1,
0.00,4425.00,"AA","American Airlines Inc.",12972,"LHR","London, United Kingdom",13303,"MIA","Miami, FL",2021,1,
0.00,5456.00,"AA","American Airlines Inc.",12972,"LHR","London, United Kingdom",12892,"LAX","Los Angeles, CA",2021,1,
0.00,4089.00,"AA","American Airlines Inc.",14100,"PHL","Philadelphia, PA",13560,"MXP","Milan, Italy",2021,1,
0.00,3948.00,"AA","American Airlines Inc.",14100,"PHL","Philadelphia, PA",11760,"FRA","Frankfurt, Germany",2021,1,
0.00,3736.00,"AA","American Airlines Inc.",14100,"PHL","Philadelphia, PA",10292,"AMS","Amsterdam, Netherlands",2021,1,
0.00,5614.00,"AA","American Airlines Inc.",11298,"DFW","Dallas/Fort Worth, TX",11651,"FCO","Rome, Italy",2021,1,
0.00,4920.00,"AA","American Airlines Inc.",11298,"DFW","Dallas/Fort Worth, TX",10292,"AMS","Amsterdam, Netherlands",2021,1,
0.00,5456.00,"AA","American Airlines Inc.",12892,"LAX","Los Angeles, CA",12972,"LHR","London, United Kingdom",2021,1,
0.00,3736.00,"AA","American Airlines Inc.",10292,"AMS","Amsterdam, Netherlands",14100,"PHL","Philadelphia, PA",2021,1,
0.00,4920.00,"AA","American Airlines Inc.",10292,"AMS","Amsterdam, Netherlands",11298,"DFW","Dallas/Fort Worth, TX",2021,1,
0.00,6274.00,"AA","American Airlines Inc.",13930,"ORD","Chicago, IL",13744,"NRT","Tokyo, Japan",2021,1,
0.00,6971.00,"AA","American Airlines Inc.",14066,"PEK","Beijing, China",11298,"DFW","Dallas/Fort Worth, TX",2021,1,
0.00,6251.00,"AA","American Airlines Inc.",14066,"PEK","Beijing, China",12892,"LAX","Los Angeles, CA",2021,1,
0.00,5995.00,"AA","American Airlines Inc.",12892,"LAX","Los Angeles, CA",12277,"ICN","Seoul, South Korea",2021,1,
0.00,5451.00,"AA","American Airlines Inc.",12892,"LAX","Los Angeles, CA",13744,"NRT","Tokyo, Japan",2021,1,
0.00,7260.00,"AA","American Airlines Inc.",12143,"HKG","Hong Kong, Hong Kong",12892,"LAX","Los Angeles, CA",2021,1,
0.00,6485.00,"AA","American Airlines Inc.",14309,"PVG","Shanghai, China",12892,"LAX","Los Angeles, CA",2021,1,
0.00,6274.00,"AA","American Airlines Inc.",13744,"NRT","Tokyo, Japan",13930,"ORD","Chicago, IL",2021,1,
0.00,5451.00,"AA","American Airlines Inc.",13744,"NRT","Tokyo, Japan",12892,"LAX","Los Angeles, CA",2021,1,
0.00,3484.00,"KD","Western Global",16085,"YHZ","Halifax, Canada",10299,"ANC","Anchorage, AK",2021,1,
0.00,6552.00,"KD","Western Global",13930,"ORD","Chicago, IL",12277,"ICN","Seoul, South Korea",2021,1,
0.00,1239.00,"KD","Western Global",13930,"ORD","Chicago, IL",16085,"YHZ","Halifax, Canada",2021,1,
0.00,3784.00,"KD","Western Global",13667,"NGU","Norfolk, VA",16334,"ZXA","Rota, Spain",2021,1,
0.00,3532.00,"KD","Western Global",15842,"WRI","Fort Dix, NJ",13299,"MHZ","Mildenhall, United Kingdom",2021,1,
0.00,5995.00,"KD","Western Global",12892,"LAX","Los Angeles, CA",12277,"ICN","Seoul, South Korea",2021,1,
0.00,4754.00,"KD","Western Global",11160,"CSX","Changsha, China",10299,"ANC","Anchorage, AK",2021,1,
0.00,4681.00,"KD","Western Global",11724,"FOC","Fuzhou, China",10299,"ANC","Anchorage, AK",2021,1,
0.00,4125.00,"KD","Western Global",15277,"TNA","Jinan, China",10299,"ANC","Anchorage, AK",2021,1,
0.00,3799.00,"KD","Western Global",10299,"ANC","Anchorage, AK",12277,"ICN","Seoul, South Korea",2021,1,
0.00,3799.00,"KD","Western Global",12277,"ICN","Seoul, South Korea",10299,"ANC","Anchorage, AK",2021,1,
0.00,4308.00,"KD","Western Global",14309,"PVG","Shanghai, China",10299,"ANC","Anchorage, AK",2021,1,
0.00,3941.00,"KD","Western Global",11375,"DOV","Dover, DE",12125,"HHN","Hahn, Germany",2021,1,
0.00,3784.00,"KD","Western Global",16334,"ZXA","Rota, Spain",13667,"NGU","Norfolk, VA",2021,1,
0.00,7807.00,"BR","Eva Airways Corporation",12478,"JFK","New York, NY",15306,"TPE","Taipei, Taiwan",2021,1,
0.00,6799.00,"BR","Eva Airways Corporation",12892,"LAX","Los Angeles, CA",15306,"TPE","Taipei, Taiwan",2021,1,
0.00,7457.00,"BR","Eva Airways Corporation",13930,"ORD","Chicago, IL",15306,"TPE","Taipei, Taiwan",2021,1,
0.00,6469.00,"BR","Eva Airways Corporation",14771,"SFO","San Francisco, CA",15306,"TPE","Taipei, Taiwan",2021,1,
0.00,7717.00,"BR","Eva Airways Corporation",11298,"DFW","Dallas/Fort Worth, TX",15306,"TPE","Taipei, Taiwan",2021,1,
0.00,6074.00,"BR","Eva Airways Corporation",14747,"SEA","Seattle, WA",15306,"TPE","Taipei, Taiwan",2021,1,
0.00,8054.00,"BR","Eva Airways Corporation",10397,"ATL","Atlanta, GA",15306,"TPE","Taipei, Taiwan",2021,1,
0.00,7807.00,"BR","Eva Airways Corporation",15306,"TPE","Taipei, Taiwan",12478,"JFK","New York, NY",2021,1,
0.00,6799.00,"BR","Eva Airways Corporation",15306,"TPE","Taipei, Taiwan",12892,"LAX","Los Angeles, CA",2021,1,
0.00,7457.00,"BR","Eva Airways Corporation",15306,"TPE","Taipei, Taiwan",13930,"ORD","Chicago, IL",2021,1,
0.00,6469.00,"BR","Eva Airways Corporation",15306,"TPE","Taipei, Taiwan",14771,"SFO","San Francisco, CA",2021,1,
0.00,7717.00,"BR","Eva Airways Corporation",15306,"TPE","Taipei, Taiwan",11298,"DFW","Dallas/Fort Worth, TX",2021,1,
0.00,8054.00,"BR","Eva Airways Corporation",15306,"TPE","Taipei, Taiwan",10397,"ATL","Atlanta, GA",2021,1,
0.00,6074.00,"BR","Eva Airways Corporation",15306,"TPE","Taipei, Taiwan",14747,"SEA","Seattle, WA",2021,1,
0.00,3771.00,"C8","Cargolux Italia SpA",12478,"JFK","New York, NY",13113,"LUX","Luxembourg, Luxembourg",2021,1,
0.00,5756.00,"C8","Cargolux Italia SpA",12892,"LAX","Los Angeles, CA",13113,"LUX","Luxembourg, Luxembourg",2021,1,
0.00,4271.00,"C8","Cargolux Italia SpA",13930,"ORD","Chicago, IL",13113,"LUX","Luxembourg, Luxembourg",2021,1,
0.00,5069.00,"C8","Cargolux Italia SpA",11298,"DFW","Dallas/Fort Worth, TX",13113,"LUX","Luxembourg, Luxembourg",2021,1,
0.00,7260.00,"C8","Cargolux Italia SpA",12143,"HKG","Hong Kong, Hong Kong",12892,"LAX","Los Angeles, CA",2021,1,
0.00,7793.00,"C8","Cargolux Italia SpA",12143,"HKG","Hong Kong, Hong Kong",13930,"ORD","Chicago, IL",2021,1,
0.00,8120.00,"C8","Cargolux Italia SpA",12143,"HKG","Hong Kong, Hong Kong",11298,"DFW","Dallas/Fort Worth, TX",2021,1,
0.00,3995.00,"C8","Cargolux Italia SpA",13560,"MXP","Milan, Italy",12478,"JFK","New York, NY",2021,1,
0.00,7260.00,"C8","Cargolux Italia SpA",12143,"HKG","Hong Kong, Hong Kong",12892,"LAX","Los Angeles, CA",2021,1,
0.00,7793.00,"C8","Cargolux Italia SpA",12143,"HKG","Hong Kong, Hong Kong",13930,"ORD","Chicago, IL",2021,1,
0.00,6485.00,"CK","China Cargo Airline",12892,"LAX","Los Angeles, CA",14309,"PVG","Shanghai, China",2021,1,
0.00,7058.00,"CK","China Cargo Airline",13930,"ORD","Chicago, IL",14309,"PVG","Shanghai, China",2021,1,
0.00,6485.00,"CK","China Cargo Airline",14309,"PVG","Shanghai, China",12892,"LAX","Los Angeles, CA",2021,1,
0.00,7058.00,"CK","China Cargo Airline",14309,"PVG","Shanghai, China",13930,"ORD","Chicago, IL",2021,1,
0.00,2090.00,"CV","Cargolux Airlines International S.A",12478,"JFK","New York, NY",13252,"MEX","Mexico City, Mexico",2021,1,
0.00,3771.00,"CV","Cargolux Airlines International S.A",12478,"JFK","New York, NY",13113,"LUX","Luxembourg, Luxembourg",2021,1,
0.00,5147.00,"CV","Cargolux Airlines International S.A",12892,"LAX","Los Angeles, CA",14115,"PIK","Glasgow/Prestwick, United Kingdom",2021,1,
0.00,6039.00,"CV","Cargolux Airlines International S.A",12892,"LAX","Los Angeles, CA",13560,"MXP","Milan, Italy",2021,1,
0.00,5756.00,"CV","Cargolux Airlines International S.A",12892,"LAX","Los Angeles, CA",13113,"LUX","Luxembourg, Luxembourg",2021,1,
0.00,4223.00,"CV","Cargolux Airlines International S.A",13303,"MIA","Miami, FL",14115,"PIK","Glasgow/Prestwick, United Kingdom",2021,1,
0.00,4739.00,"CV","Cargolux Airlines International S.A",13303,"MIA","Miami, FL",13113,"LUX","Luxembourg, Luxembourg",2021,1,
0.00,4523.00,"CV","Cargolux Airlines International S.A",13930,"ORD","Chicago, IL",13560,"MXP","Milan, Italy",2021,1,
0.00,4271.00,"CV","Cargolux Airlines International S.A",13930,"ORD","Chicago, IL",13113,"LUX","Luxembourg, Luxembourg",2021,1,
0.00,4481.00,"CV","Cargolux Airlines International S.A",11298,"DFW","Dallas/Fort Worth, TX",14115,"PIK","Glasgow/Prestwick, United Kingdom",2021,1,
0.00,5069.00,"CV","Cargolux Airlines International S.A",11298,"DFW","Dallas/Fort Worth, TX",13113,"LUX","Luxembourg, Luxembourg",2021,1,
0.00,4576.00,"CV","Cargolux Airlines International S.A",12266,"IAH","Houston, TX",14115,"PIK","Glasgow/Prestwick, United Kingdom",2021,1,
0.00,5154.00,"CV","Cargolux Airlines International S.A",12266,"IAH","Houston, TX",13113,"LUX","Luxembourg, Luxembourg",2021,1,
0.00,4477.00,"CV","Cargolux Airlines International S.A",14747,"SEA","Seattle, WA",14115,"PIK","Glasgow/Prestwick, United Kingdom",2021,1,
0.00,5075.00,"CV","Cargolux Airlines International S.A",14747,"SEA","Seattle, WA",13113,"LUX","Luxembourg, Luxembourg",2021,1,
0.00,4531.00,"CV","Cargolux Airlines International S.A",10397,"ATL","Atlanta, GA",13113,"LUX","Luxembourg, Luxembourg",2021,1,
0.00,4178.00,"CV","Cargolux Airlines International S.A",12917,"LCK","Columbus, OH",13113,"LUX","Luxembourg, Luxembourg",2021,1,
0.00,8070.00,"CV","Cargolux Airlines International S.A",12143,"HKG","Hong Kong, Hong Kong",12478,"JFK","New York, NY",2021,1,
0.00,7260.00,"CV","Cargolux Airlines International S.A",12143,"HKG","Hong Kong, Hong Kong",12892,"LAX","Los Angeles, CA",2021,1,
0.00,8971.00,"CV","Cargolux Airlines International S.A",12143,"HKG","Hong Kong, Hong Kong",13303,"MIA","Miami, FL",2021,1,
0.00,7793.00,"CV","Cargolux Airlines International S.A",12143,"HKG","Hong Kong, Hong Kong",13930,"ORD","Chicago, IL",2021,1,
0.00,8120.00,"CV","Cargolux Airlines International S.A",12143,"HKG","Hong Kong, Hong Kong",11298,"DFW","Dallas/Fort Worth, TX",2021,1,
0.00,8020.00,"CV","Cargolux Airlines International S.A",12143,"HKG","Hong Kong, Hong Kong",12917,"LCK","Columbus, OH",2021,1,
0.00,5147.00,"CV","Cargolux Airlines International S.A",14115,"PIK","Glasgow/Prestwick, United Kingdom",12892,"LAX","Los Angeles, CA",2021,1,
0.00,3771.00,"CV","Cargolux Airlines International S.A",13113,"LUX","Luxembourg, Luxembourg",12478,"JFK","New York, NY",2021,1,
0.00,5756.00,"CV","Cargolux Airlines International S.A",13113,"LUX","Luxembourg, Luxembourg",12892,"LAX","Los Angeles, CA",2021,1,
0.00,4739.00,"CV","Cargolux Airlines International S.A",13113,"LUX","Luxembourg, Luxembourg",13303,"MIA","Miami, FL",2021,1,
0.00,4271.00,"CV","Cargolux Airlines International S.A",13113,"LUX","Luxembourg, Luxembourg",13930,"ORD","Chicago, IL",2021,1,
0.00,5069.00,"CV","Cargolux Airlines International S.A",13113,"LUX","Luxembourg, Luxembourg",11298,"DFW","Dallas/Fort Worth, TX",2021,1,
0.00,5154.00,"CV","Cargolux Airlines International S.A",13113,"LUX","Luxembourg, Luxembourg",12266,"IAH","Houston, TX",2021,1,
0.00,4531.00,"CV","Cargolux Airlines International S.A",13113,"LUX","Luxembourg, Luxembourg",10397,"ATL","Atlanta, GA",2021,1,
0.00,5075.00,"CV","Cargolux Airlines International S.A",13113,"LUX","Luxembourg, Luxembourg",14747,"SEA","Seattle, WA",2021,1,
0.00,4315.00,"CV","Cargolux Airlines International S.A",13113,"LUX","Luxembourg, Luxembourg",12339,"IND","Indianapolis, IN",2021,1,
0.00,4578.00,"CV","Cargolux Airlines International S.A",13113,"LUX","Luxembourg, Luxembourg",12217,"HSV","Huntsville, AL",2021,1,
0.00,6990.00,"CV","Cargolux Airlines International S.A",10971,"CGO","Zhengzhou, China",13930,"ORD","Chicago, IL",2021,1,
0.00,9262.00,"CV","Cargolux Airlines International S.A",12832,"KUL","Kuala Lumpur, Malaysia",13930,"ORD","Chicago, IL",2021,1,
0.00,9321.00,"CV","Cargolux Airlines International S.A",14824,"SIN","Singapore, Singapore",13930,"ORD","Chicago, IL",2021,1,
0.00,4315.00,"CV","Cargolux Airlines International S.A",12339,"IND","Indianapolis, IN",13113,"LUX","Luxembourg, Luxembourg",2021,1,
0.00,4578.00,"CV","Cargolux Airlines International S.A",12217,"HSV","Huntsville, AL",13113,"LUX","Luxembourg, Luxembourg",2021,1,
0.00,5756.00,"CV","Cargolux Airlines International S.A",12892,"LAX","Los Angeles, CA",13113,"LUX","Luxembourg, Luxembourg",2021,1,
0.00,5069.00,"CV","Cargolux Airlines International S.A",11298,"DFW","Dallas/Fort Worth, TX",13113,"LUX","Luxembourg, Luxembourg",2021,1,
0.00,5154.00,"CV","Cargolux Airlines International S.A",12266,"IAH","Houston, TX",13113,"LUX","Luxembourg, Luxembourg",2021,1,
0.00,4531.00,"CV","Cargolux Airlines International S.A",10397,"ATL","Atlanta, GA",13113,"LUX","Luxembourg, Luxembourg",2021,1,
0.00,7260.00,"CV","Cargolux Airlines International S.A",12143,"HKG","Hong Kong, Hong Kong",12892,"LAX","Los Angeles, CA",2021,1,
0.00,3995.00,"CV","Cargolux Airlines International S.A",13560,"MXP","Milan, Italy",12478,"JFK","New York, NY",2021,1,
0.00,5756.00,"CV","Cargolux Airlines International S.A",13113,"LUX","Luxembourg, Luxembourg",12892,"LAX","Los Angeles, CA",2021,1,
0.00,4271.00,"CV","Cargolux Airlines International S.A",13113,"LUX","Luxembourg, Luxembourg",13930,"ORD","Chicago, IL",2021,1,
0.00,5154.00,"CV","Cargolux Airlines International S.A",13113,"LUX","Luxembourg, Luxembourg",12266,"IAH","Houston, TX",2021,1,
0.00,4531.00,"CV","Cargolux Airlines International S.A",13113,"LUX","Luxembourg, Luxembourg",10397,"ATL","Atlanta, GA",2021,1,
0.00,6990.00,"CV","Cargolux Airlines International S.A",10971,"CGO","Zhengzhou, China",13930,"ORD","Chicago, IL",2021,1,
0.00,6744.00,"KZ","Nippon Cargo Airlines",12478,"JFK","New York, NY",13744,"NRT","Tokyo, Japan",2021,1,
0.00,5451.00,"KZ","Nippon Cargo Airlines",12892,"LAX","Los Angeles, CA",13744,"NRT","Tokyo, Japan",2021,1,
0.00,6274.00,"KZ","Nippon Cargo Airlines",13930,"ORD","Chicago, IL",13744,"NRT","Tokyo, Japan",2021,1,
0.00,5124.00,"KZ","Nippon Cargo Airlines",14771,"SFO","San Francisco, CA",13744,"NRT","Tokyo, Japan",2021,1,
0.00,7058.00,"KZ","Nippon Cargo Airlines",14309,"PVG","Shanghai, China",13930,"ORD","Chicago, IL",2021,1,
0.00,6427.00,"KZ","Nippon Cargo Airlines",11298,"DFW","Dallas/Fort Worth, TX",13744,"NRT","Tokyo, Japan",2021,1,
0.00,3433.00,"KZ","Nippon Cargo Airlines",10299,"ANC","Anchorage, AK",13744,"NRT","Tokyo, Japan",2021,1,
0.00,6744.00,"KZ","Nippon Cargo Airlines",13744,"NRT","Tokyo, Japan",12478,"JFK","New York, NY",2021,1,
0.00,5451.00,"KZ","Nippon Cargo Airlines",13744,"NRT","Tokyo, Japan",12892,"LAX","Los Angeles, CA",2021,1,
0.00,6274.00,"KZ","Nippon Cargo Airlines",13744,"NRT","Tokyo, Japan",13930,"ORD","Chicago, IL",2021,1,
0.00,5124.00,"KZ","Nippon Cargo Airlines",13744,"NRT","Tokyo, Japan",14771,"SFO","San Francisco, CA",2021,1,
0.00,6427.00,"KZ","Nippon Cargo Airlines",13744,"NRT","Tokyo, Japan",11298,"DFW","Dallas/Fort Worth, TX",2021,1,
0.00,779.00,"W8","Cargojet Airways Ltd.",11618,"EWR","Newark, NJ",10521,"BDA","Hamilton, Bermuda",2021,1,
0.00,348.00,"W8","Cargojet Airways Ltd.",12478,"JFK","New York, NY",16128,"YMX","Montreal, Canada",2021,1,
0.00,3409.00,"W8","Cargojet Airways Ltd.",12478,"JFK","New York, NY",10712,"BOH","Bournemouth, United Kingdom",2021,1,
